text,label
"If you are tired of films trying too hard to be fairy tales (the ""Pretty Woman"" variety love story), here is a beautiful film in which a Japanese businessman is pulled free from his robotic, dispassionate life when he falls in love...with dancing. Wonderfully drawn characters bring to life a story that is at once deeply funny and poignantly moving.",1
"I thought this film was just about perfect. The descriptions/summaries you'll read about this movie don't do it justice. The plot just does not sound very interesting, BUT IT IS. Just rent it and you will not be sorry!!",1
"I caught this movie about 8 years ago, and have never had it of my mind. surely someone out there will release it on Video, or hey why not DVD! The ford coupe is the star.......if you have any head for cars WATCH THIS and be blown away.",1
Verry classic plot but a verry fun horror movie for home movie party Really gore in the second part This movie proves that you can make something fun with a small budget. I hope that the director will make another one,1
This unpretentious Horror film is probably destined to become a cult classic. Much much better than 90% of the Scream rip-offs out there! I even hope they come up with a sequel!,1
"There's something about every ""Hammer"" movie I see that really takes me into a new fantasy world. In the world of ""Hammer"" movies, anything can happen. ""Guardian of the Abyss"" is one of those types of movies. It adventures deep into the occult and hypnosis to bring a different type of horror fantasy. All in all, an unforgettable movie. 7.5/10.",1
"The movie is a bit ""thin"" after reading the book, but it's still one of the greatest movies ever made. Sheryl Lee is beautiful and Nick Nolte is really ""vonneguty"". He makes great job expressing the feelings from the book to the film. Not many films engage the feeling of the book as well as Mother Night does.",1
"I felt drawn into the world of the manipulation of mind and will at the heart of the story. The acting by Nolte, Lee, Arkin and the supporting cast was superb. The strange twists in the Vonnegut story are made stranger by odd details.",1
"Although not one of Vonnegut's better known works, it is a definite ""must-see"". Interestingly thought out, I especially like how the director filmed the couple in love.",1
"A movie you start watching as a late night cable porn..... It is hot in that department but it has even a lot more.... It has a sense of humor... some action in and out of the ""bed"" and it has reasonable acting as well as a story worth watching...A definite adult only movie but well worth watching...",1
"One of the best records of Israel's response to the murder of Rabin.Extremely true and natural, it captured the spirit of the nation.Especially important was the response of young people to the trauma of Israel's loss and the feeling that we shall overcome.",1
"I've watched this movie twice, and I plan to see it again. It is the movie that puts you in the director's place, regarding his romantic relations and the political situation in Israel. It also makes me cry because of remembering the wonderful time it was, and the horrible murder described there. It is really worth watching.",1
Touching; Well directed autobiography of a talented young director/producer. A love story with Rabin's assassination in the background. Worth seeing !<br /><br />,1
"Excellent film. I cried when she cried, I loved when they loved , I was frustrated when they were. This film touched my heart. It was a reality check for me since this is reality for me, a 19 year old soldier",1
"with very little screen time and money, Dan Katzir manages to do so much. This movie, in its heart-warming simplicity, touches the beauty of love from a fresh angle. rejuvinated lust",1
"I enjoyed the story by itself, but the things that I learned about WWI Planes & boats, make this movie a must see. The close-ups on the plane & the torpedo boat & how they were used were completely new to me. I heartily recommend.",1
"Nice, pleasant, and funny, but not earth-shattering. It does a good job of showing the ""behind the scenes"" world of theater groups and the lives of the actors. The three witches are great- both on- and off-stage. I would assume the movie works wonderfully (lots of apparent inside jokes) if one was involved in theater (which I'm not).",1
"This episode is certainly different than all the other Columbos, though some of the details are still there, the setup is completely different. That makes this Columbo unique, and interesting to watch, even though at times you might wish for the old Columbo. I liked it a lot, but then, I like almost any Columbo.",1
This movie really rocks! Jeff Wincott is terrific in the film! His fighting incredible! He is such a fast martial artist! Brigitte Nielsen & Matthias Hues was very good! Mission of Justice is an action packed movie that is never boring! If you like fighting movies with incredible non stop action then check out Mission of Justice today!,1
"Loved the film! This was my first glimpse at both Reese Witherspoon and Jason London, both of which are two of my favorites. Must say that no matter how many times I've seen this movie I can't help but tear up. One of those movies that should become a classic for all.",1
"The way this story played out and the interaction between the 2 lead characters may lead me to believe that if the X-Files continues without Mulder and Scully, these would be a pretty good replacement duo.",1
I really liked this movie despite one scene that was pretty bad (the one when Samantha and Nick are flirting in the hotel). The story is so cool and can't wait to read the book! Bravo for the super station!,1
"So many consider The Black Cat as the best Karloff/Lugosi collaboration. I disagree. The Invisible Ray is their best. A great storyline, fantastic special effects, and classic Karloff over-acting. I love it!!",1
"Branagh is one of the few who understands the difference between a film and a play. Hamlet is probably the most faithful adaptation of Shakespeare to a film and yet is a very dynamic film, almost an action thriller. The scene of Hamlet's meeting with his father's ghost won't leave your mind.",1
Kenneth Branagh shows off his excellent skill in both acting and writing in this deep and thought provoking interpretation of Shakespeare's most classic and well-written tragedy. Kenneth plays the role of Hamlet with such a distinct emotion that provokes tears. Kate Winslet's performance is also of great note.,1
"This is the definitive movie version of Hamlet. Branagh cuts nothing, but there are no wasted moments.",1
"This is actually one of my favorite films, I would recommend that EVERYONE watches it. There is some great acting in it and it shows that not all ""good"" films are American....",1
I thoroughly enjoyed this film for its humor and pathos. I especially like the way the characters welcomed Gina's various suitors. With friends (and family) like these anyone would feel nurtured and loved. I found the writing witty and natural and the actors made the material come alive.,1
"This film takes you on one family's impossible journey, and makes you feel every step of their odyssey. Beautifully acted and photographed, heartbreakingly real. Its last line, with its wistful hope, is one of the more powerful in memory.",1
Frustrating to watch because of one man's stubbornness to leave his native country for the dream land in Switzerland and what he does to achieve that creates heartache for all those involved. Along the journey he encounters scumbags who take advantage of other human suffering and desperation.,1
"I think Via Satellite is one of the best New Zealand made movies around. I loved the way the movie delt with all the characters within the entire movie. It was brilliant, and a heartfelt movie.<br /><br />A well made movie, one which I will always remember, and watch again.",1
"ever watched. It deals so gently and subtly not only with Aids (which is only alluded) and gay life, but also with old age, dying and death. It's a deep and beautiful movie, (also visually), of a very special director. Highly recommanded1",1
"The film adaptation of James Joyce's Ulysses is excellent. The actors, the voice overs, the direction, it all captures the feel of the novel without sacrificing its own merits. The Milo O'Shea does an excellent job as Leopold Bloom, the cuckolded man married to the sassy Molly. I absolutely love this picture.",1
"Found this one in the video store and rented it. It's one of those quirky, quasi-comedies that's more interesting and weird than funny. It's a good one at that. It reminds me a lot of Being John Malkovich. If you enjoyed that movie you will most likely enjoy this one.",1
This film to me is a very good film!!<br /><br />I have a German Shepherd myself and I wish to god he was like Jerry Lee!! I hope too that there is another K-9 in the running!! With Jerry Lee and Dooley in them!! I don't care what any one say these two films were excellent!!,1
"Personally, I think Sayonara was the greatest movie he ever made. It touched every emotion from anger to romance to complete tragedy. And Brando should have won for best actor. Anyway, the movie is awesome, the man is attractive to BOTH MEN AND WOMEN and now you have no reason not to see it! Do so, and fall in love.",1
"This documentary is incredibly thought-provoking, bringing you in to the lives of two long-time lovers who are in the final stages of AIDS. The past footage of their twenty-some-odd years together really brings their final moments home.<br /><br />If this movie doesn't make you feel the pain and agony of these two fascinating people, you don't have a heart.",1
"This is one of my favorite movies of all time. I loved Rain Man with Dustin Hoffman and Tom Cruise. This movie is in some ways similar, but makes Rain Man seem artificial, shallow, unemotional, and trivial by comparison.",1
"This film, I thought, was the great journey that Forrest Gump should have been. It's a rare treat to watch a cable movie in the middle of the day and come across a foreign film that is done so well. This film is very well acted, and I strongly suggest it to anyone who can take sub-titles.",1
"I liked the movie a real lot. Wanted to see it just for Dara Tomanovich, but the plot and story were ok too. A very cool change in plot when you least expect it.",1
"So terrific, so good. I have never seen a man be more funny than Eddie Murphy. In this stand-up-comedy you will see a lot of imitations more done by anyone!<br /><br />If you have seen Raw (1987) you will have to see Delirious. It's so funny! It's so professional!",1
If you ever see a stand up comedy movie this is the one. You will laugh nonstop if you have any sense of humor at all. This is a once in a lifetime performance from a once in a lifetime performer. This is a stand up standard.,1
"This was the funniest piece of film/tape I have ever witnessed, bar none. I laughed myself sick the first three times I watched it. I recommend it to everyone, with the warning that if they can't handle the f-sharps to stay FAR away. At his best when telling stories from a kids point of view.",1
"... It even beats the nasty ""raw"". Almost twenty years old is this show and still I laughed VERY MUCH when I was watching it last night. It shows Eddie Murphy dressed in tight red clothes(Old School)and he jokes with everything from celebertis to his family. He was only 22-years old then and this is a must-see!<br /><br />8/10",1
"Well I guess it supposedly not a classic because there are only a few easily recognizable faces, but I personally think it is... It's a very beautiful sweet movie, Henry Winkler did a GREAT job with his character and it really impressed me.",1
"The extraordinary Rosemary Forsyth is the main reason to see this flick. Why she never became a bigger store may never be known. But she is exceptional and steals every scene she's in. Garson Kanin directed this piece of fluff and the cast is first rate, with Robert Drivas and Brenda Vaccaro especially memorable. A ""9"" out of ""10.""",1
"I'd never heard of this movie, but boy was I surprised when I caught it on TV. Great cast, great acting. Excellent movie! How can a movie with William H Macy, Neve Campbell and Donald Sutherland go wrong? I wonder why I never heard of it before.",1
"This is simply the funniest movie I've seen in a long time. The bad acting, bad script, bad scenery, bad costumes, bad camera work and bad special effects are so stupid that you find yourself reeling with laughter.<br /><br />So it's not gonna win an Oscar but if you've got beer and friends round then you can't go wrong.",1
"Demonicus is a movie turned into a video game! I just love the story and the things that goes on in the film.It is a B-film ofcourse but that doesn`t bother one bit because its made just right and the music was rad! Horror and sword fight freaks,buy this movie now!",1
Good old black and white Graham Greene based people in dangerous times doing heroic and mysterious things. Hardly a shot fired or a punch thrown and a hundred time more interesting than the glop that's being minted by Hollywood today. Bacall lights up the screen of course and Boyer is entirely engaging. They don't make movies like this any more.,1
"While this is a faithful adaptation, it is much less exciting than Greene's novel. Also, it's a bit ridiculous when people say things to Boyer like, ""You're Spanish, aren't you?""<br /><br />Still, the movie's not at all bad, just slow-moving.<br /><br />",1
Cracking good yarn with all the actors giving great value. Michael Curtiz at his best. Lots of nice twists and turns and probably the best of the Philo Vance series. William Powell looks wonderfully relaxed and at his debonair best. A forerunner to the Thin Man series. Recommend to everyone. Did you figure it all out?,1
"If you love The Thin Man series, you will love this movie. Powell's character of Vance is very similar to his character of Nick Charles. There are even dogs. . .<br /><br />The chemistry between Powell and Astor may not be as fabulous as Powell and Loy, but it isn't half bad.",1
I bought this while I was playing chess in Hastings. I am from Denmark though. It is very good. Definitely with an understanding of the horror genre. The monster towards the end is very scary. People who criticise this on IMDB should recall that it was a huge succes among serious horror critics.<br /><br />,1
For a comedy this has a decent and inventive plot and Trey Parker and Matt Stone's comic timing is perfect. There are dozens of funny moments to this fantastic movie. I especially like the multitude of colors and the way the clash in the sports arena scenes. Robert Stacks Unsolved Mysteries spoof is also very amusing.,1
"Sometimes I just want to laugh. Don't you? No analyzing, no critiquing and no looking for deeper meaning. Rent this movie, watch it all and laugh your ass off. Don't want to admit you liked it? Fine. But don't trash it here when you and I both know you liked it. It's Damn funny!",1
"Ernest Borgnine was so wasted in this movie.There was no point in putting this great actor in this movie.One of the greatest actors in the world wasted,and for what reason, none what so ever,so america if you want to put classic actors in movies DON'T WASTE THEM",1
"The creators of south park in their own film here, this is a brilliant film with a huge entertainment factor. If you like Naked Gun films and are not young and not too mature or serious on your humor, you'll love this.",1
Witty and disgusting. Brash and intelligent. BASEketball redefines comedy/sports with a pot spoof of an easy target. Makes other so called comedies like dead boring. One of the best of all time! Trey Parker and Matt Stone play their roles as losers with apt perfection.,1
This is not the stuff of soap-operas but the sort of conundrums that real people face in real life. A testament to the ensemble and director for the powerful story-telling of fallible characters trying to cope but not quite succeeding.,1
"This is a bad movie in the traditional sense, but taken for what it is meant to be it is quite good. Very funny and well made, although there are a few death scenes that are in bad taste, what with jiggling breasts as a girl suffocates and so on.",1
"Extremely well-conceived - part whatever happened to, part behind the scenes revisitation, part reunion film - all done in the same campy style that made the original series so much fun. I only wish this had been done 10 years ago to include more guest villains who have passed on.",1
"Love it, love it, love it! This is another absolutely superb performance from the Divine Miss M. From the beginning to the end, this is one big treat! Don't rent it- buy it now!",1
"Pakeezah is in my mind the greatest achievement of Indian cinema. The film is visually overwhelming but also emotionally breathtaking. The music, the songs, the sets, the costumes, the cinematography, in fact every creative element is worthy of superlatives.",1
"Yes, I'm sentimental & schmaltzy!! But this movie (and it's theme song) remain one of my all time greats!! Robert Downey Jr. does such justice to the role of ""Louis Jeffries"" reincarnated and the storyline (although far-fetched) is romantic & makes one believe in happy endings!!",1
"Chances Are uses that marvelous song by the same name throughout the film. Robert Downey, Jr. is excellent in this movie. His extra large eyes and wonderfully variable facial expressions are part of expertise in acting as different people in diverse films. Compare Robert Downey, Jr. in Chaplin. You will enjoy Chances Are. I did.",1
"Good work by everyone, from scriptwriters, director, and cast; a lovely fun film that becomes believable for sentimental reasons only; a good film for television on those cloudy, cold wintry days when you just want to sit back and enjoy.",1
"The plot is tight. The acting is flawless. The directing, script, scenery, casting are all well done. I watch this movie frequently, though I don't know what it is about the whole thing that grabs me. See it and drop me a line if you can figure out why I like it so much.",1
"I don't know why I like this movie so well, but I never get tired of watching it.",1
I have to say I quite enjoyed Soldier. Russell was very good as this trained psychopath rediscovering his humanity. Very watchable and nowhere near as bad as I'd been led to believe. Yes it has problems but provides its share of entertainment.,1
"I really liked this movie. Kurt manages to act without speaking, letting moments speak for themselves. He doesn't have to verbalize or rationalize his actions, he simply decides and takes action. He is supported by a good cast of actors and settings, and is able to show us a more humane side of soldiers without getting to corny.",1
I loved this movie and will watch it again. Original twist to Plot of Man vs Man vs Self. I think this is Kurt Russell's best movie. His eyes conveyed more than most actors words. Perhaps there's hope for Mankind in spite of Government Intervention?,1
"I thought it was an original story, very nicely told. I think all you people are expecting too much. I mean...it's just a made for television movie! What are you expecting? Some Great wonderful dramtic piece? I thought it was a really great story for a made for television movie....and that's my opinion.",1
"This movie makes me want to fall in love all over again!I am naming my next daughter ""Adelaide"". Just so that someone who sings like Ol Blue eyes can swoon her one day, and feel the butterflies I felt hearing it sung, and it wasn't even to me! I give it a 9/10",1
"Drum scene is wild! Cook, Jr. is unsung hero of this and many movies. Fantastic actor, great flick. A few twists that keep you moving. A must-see.",1
"The premise is a bit better than the execution, but that doesn't mean the film is worth a look. Splendid supporting cast makes this a fun mystery to unravel. Raines is great as the resourceful woman determined to solve this puzzlement. I always enjoy Thomas Gomez.",1
"I felt a great joy, after seeing this film, not because it is a master piece, but because it convinced me of, that the Portuguese cinema became really very good. We can see here the best Portuguese actores in this field.",1
There are plenty of reviews on this page that will explain this movie's details far more eloquently than I could; but I would like to offer a simple review for those who occasionally go to the movies for more than entertainment. Raising Victor Vargas is so true you will believe it. This flick gets inside your head.,1
This film captures the true struggle with identity that is ongoing in our teenage years. It is really moving and it feels strangely like a documentary-not contrived but very real. It is very interesting and unsettling,1
"This movie was pretty good. The acting was great, and there were some really great actors in it like, Buchholz and Roger Moore. This film is full of surprises. Confusing at times...yes, but the twists and turns of the plot always keeps you in suspense. The only thing that this movie had too much of was exploding cars.",1
"Although the film is the adaptation of the French play (forgot the name - sorry), it is a wonderful portrayal of the cheerful side of Georgian character. This film will make you to burst into laughter and will fill your heart with warm sadness. It will display the overwhelming love of life along with human eccentricities.",1
"The biggest surprise in this movie was the performance of Daryl Hannah. Rather than playing the stereotypical ditzy blonde roles that she usually does she plays a street-smart, intelligent, world-weary character. She doesn't have a huge role but she does a great job portraying Lois Harlan as a woman tired of, although used to, covering up for her boss' indiscretions.",1
"Forget the jaded comments that come before these. This is an action packed but sensitive movie about people who overcome real problems in a beautiful setting. Well-acted, even by Elizabeth Berkley. Recommended for anyone who wants to feel something and experience change.",1
"I was impressed that I could take my 5 year old son to this movie without having to cover his ears or eyes. No sex scenes, no profanity, and not even any violence. Just good entertainment, enjoyable from beginning to end. Dennis Quaid pulls off this movie very well.",1
"As a huge baseball fan, my scrutiny of this film is how realistic it appears. Dennis Quaid had all of the right moves and stances of a major league pitcher. It is a fantastic true story told with just a little too much ""Disney"" for my taste.",1
"What a fun movie experience! I was expecting a sappy kids movie and found that I enjoyed it more than my teens. Take a tissue, it's not sad, just 'moving' in parts. Finally, its a 'feel good' flick for the whole family. Note: It's 2+ hours, so consider leaving the littlest 'squirmers' home for this one. AP",1
"This is a movie that plays to everyone's emotions. We all want a second chance at things. Jim Morris got one, followed his heart and got a chance to live his dream. What a great message and what a great delivery by this movie.",1
"This movie has made me want to become a director, and Michelle Rodriguez is brilliant. How the hell wasn't she on mtv's top 25 under 25, she beats them all. This film definitely deserved the grand jury prize at sundance, best film i have ever seen.",1
"I admit it's very silly, but I've practically memorized the damn thing! It holds a lot of good childhood memories for me (my brother and I saw it opening day) and I have respect for any movie with FNM on the soundtrack.",1
What can I say? I know this movie from start to finish. It's hilarious. It's an strong link to my past and will change the way I view film in the future. Hypothetically speaking :) The down-fall? There's no Socrates Johnson!,1
To me this was Colin Farrells best movie evr! He introduced himself to America through this movie and he was great. He really got you into his charictor and made u feel the passion he was putting into his role. In my opinion it is a great movie and my favorite.,1
"Maybe one of the most entertaining Ninja-movies ever made. A hard-hitting action movie with lots of gore and slow motion (eehaaa!). Made in ´83 and still the greatest swedish action movie made so far! And we can hardly wait to see the upcoming sequel, Ninja mission 2000 - The legacy of Markov!",1
"I cannot believe how unknown this movie is,it was absolutely incredible. The ending alone has stuck with me for almost thirty years. The road sign through the rearveiw mirror blew me away. If you liked ""RACE WITH THE DEVIL"" you will love this movie",1
"This is one of the best films we watched in my high school Spanish class. If you are a fan of the opera, this film will strongly entertain you. Of course, the dancing is wonderful. Watching these amazing dancers moving to the music of Bizet is well worth checking out.",1
"Highly regarded at release, but since rather neglected. Immense importance in the history of performing arts. A classic use of embedded plots. One of my favourite films. Why hasn't the soundtrack been re-released?",1
"Eddie Izzard is a one-in-a-million comic genius. He goes from squirrels to WWII to Stonehenge to religion to Englebert Humperdink and it's absolutely hilarious and it all makes sense! Get a copy of this now, you won't regret it! I give this an 11 out of 10.",1
"I had no idea that Mr. Izzard was so damn funny, It really boggles the mind that he is not more well known! His command over the crowd and his timing is perfect.The monologue about Star Wars will kill ya too! If only all the stand up performers had his wit...",1
"I find myself comparing all stand-up acts to this one performance now. Even older recorded performances I once thought were funny just don't seem as funny after seeing Eddie Izzard in this award-winning look at history, language disparities, and Englebert Humperdink...",1
"This has to be the funniest stand up comedy I have ever seen. Eddie Izzard is a genius, he picks in Brits, Americans and everyone in between. His style is completely natural and completely hilarious. I doubt that anyone could sit through this and not laugh their a** off. Watch, enjoy, it's funny.",1
"Stumbling upon this HBO special late one night, I was absolutely taken by this attractive British ""executive transvestite."" I have never laughed so hard over European History or any of the other completely worthwhile point Eddie Izzard made. I laughed so much that I woke up my mother sleeping at the other end of the house...",1
This is another gem of a stand up show from Eddie Izzard . You cannot fail to laugh at the wide range of topics he talks about. He even takes the piss out of his American audiance at times and most of them didnt even realise it! A must see for anybody who likes comedians. 9 out of 10.,1
Eddie Izzard is genius with his non-stop humor. I could listen all day. His unique approach to life is quite logical. His understanding of discovery (such as the Heimlich Maneuver) is creative. Eddie Izzard captures the heart of what we think. I don't know when I laughed so hard at anyone's off-beat mind.,1
Izzard was both hysterical and insightful in his humor. He definitely represents his own little niche in the comedic world.<br /><br />It's a pity more Americans won't see this stand-up routine due to its PAL-only availability.,1
"Summer Phoenix did a great performance where you really feel what she's not able to feel and you just cannot understand what she has on her mind. Besides, she portrays a jewish girl who behaves really confronting the status quo of that century.",1
"Awful dreams, wild premonitions, blasphemy and homosexual fantasies permeate Paul Verhoeven's (arguable) masterpiece of a true femme fatale who loves her men then kills them. Filled with blood and occasional gore, The Fourth Man is truly neurosis inducing. Men will literally leap when Renee swings out her scissors......",1
"This is a film exploring the female sexuality in a way not so often used. Almost every other film with this kind of sexual scenes always becomes rated X, and so seen as a pornographic movie. Here is a kind of romantic horror story combined with the females ""own satisfaction"" need.<br /><br />A very good film!",1
It is an almost ideal romantic anime! MUST SEE FOR ALL AGES! But the English dubbed version is not too good. Perhaps the 1999 version will be better.,1
"I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film. Thank you so much, Monsieur le directeur Rohmer.",1
This is a really interesting film. It's the first time I have seen the relationship between an older woman and a younger guy on screen without it being sensationalist. For the director of Notting Hill this is a bold move to something serious,1
I was overtaken by the emotion. Unforgettable rendering of a wartime story which is unknown to most people. The performances were faultless and outstanding.,1
"What an amazing film. With very little dialogue, the whole story is told with glances and body language. Very involving almost voyeuristic. My only gripe is that it has not been released on video in Australia and is therefore only available on TV. What a waste.",1
"Go, Igor, go, you are the proof that Slovenian films may, should and must be different. There's soul in it, and this is rare. Don't let anybody put you down!",1
"What can I say ? An action and allegorical tale which has just about everything. Basically a coming of age tale about a young boy who is thrust into a position of having to save the world ..... and more. He meets a dazzling array of heroes and villains, and has quite a time telling them apart. A definite must-see.",1
"This movie is not only the funniest film ever created, it's the greatest. My hats off to Mr. and Mrs. Zodsworth and the rest of the wacky, wacky cast. Good morning Satan, Want a donut? See it post haste! GO SEE IT NOW!",1
"I had really only been exposed to Olivier's dramatic performances, and those were mostly much later films than *Divorce*. In this film, he is disarmed of his pomp and overconfidence by sassy Merle Oberon, and plays the flustered divorce attorney with great charm.",1
"Obviously written for the stage. Lightweight but worthwhile. How can you go wrong with Ralph Richardson, Olivier and Merle Oberon.",1
Kurosawa is a proved humanitarian. This movie is totally about people living in poverty. You will see nothing but angry in this movie. It makes you feel bad but still worth. All those who's too comfortable with materialization should spend 2.5 hours with this movie.,1
"Basic meaning of the story is a reality. Cruel true reality. Situations are very funny. You have to laugh when you see, how people can be stupid, obstinate and crazy. The best description will be, if you watch it on your own.",1
"I like this movie much, it's special type of humor by Ondricek and Machacek... I think it's better then Samotari (Loners).. Maybe it's difficult to understand when you are not Czech. If you are not watching that movie, just enjoy it, don't mind about anything else.. just relax !!",1
"A milestone in Eastern European film making and an outstanding example of Serbian mentality. A group of completely different people are doomed to die because of their discord. With ""Maratonci trce pocasni krug"" makes two mythological movies everyone here knows word by word.",1
I watched this film over a hundred times. It is really best Serbian movie made ever.I wood like to recommend this movie to everyone. It is very good comedy. I surely like it!!!!,1
"Along with the ""Maratonci trce pocasni krug"" from the same director, one of the masterpieces of ex-Yugoslavia comedies. If you want to understand Serbian mentality, you must see this movie. And if you want to see several of ex-Yugoslav great actors at the same time, this is a opportunity.",1
"i'm not sure if it is available worldwide - but if anyone who's deciding what is supposed to be put on videotapes and distributed in video clubs - is reading this - please , please buy it! (if I wasn't clear: GET THE MOVIE INTO VIDEOSTORES!)<br /><br />can't be explained - must see!",1
I really enjoyed this movie. The script is fresh and unpredictable and the acting is outstanding.It is a down-to-earth movie with characters one cares about. It brought tears into my eyes a few times but left me with a great feeling afterwards.,1
I really enjoyed this movie. The script is fresh and unpredictable and the acting is outstanding.It is a down-to-earth movie with characters one cares about. It brought tears into my eyes a few times but left me with a great feeling afterwards.,1
this film takes you inside itself in the early minutes and holds you till the end. it has a very humane story and very good selected music. The acting of Moritz Bleibtreu (Giancarlo Amato) and Barnaby Metschurat (Gigi Amato) is satisfying. Recommended to people who get bored of action films and want to see a good movie.,1
"I liked SOLINO very much. It is a very heart-rending story of an italian family moving to Germany. And it's an story about brotherly love, hope and disappointment. And the film is never boring. Go and see SOLINO!",1
"there is a story, but more essentially, the world of this film begins in chaos and comes to order over the course of ten minutes.<br /><br />it is a celebration of life and an optimistic assertion of objective truth and good. representing along an axis unexplored in previous cinema, this film should be taught in every high school.<br /><br />*CHIASMUS*",1
The arch title doesn't fit this gentle romantic comedy. Donna Reed and Tom Drake don't have much chemistry -- but their characters aren't supposed to. Both are extremely likable and attractive.<br /><br />The supporting cast is a dream -- with the exception of Sig Ruman's annoying faux Russian.,1
"Ruth Gordon at her best. This episode is my favorite of the whole Columbo series. Peter Falk and Ruth Gordon worked so well together that they should both be inducted into the television hall of fame, regardless of the rest of their work. Even the music was outstanding in this episode.",1
"Ruth Gordon is one of the more sympathetic killers that Columbo has ever had to deal with. And, the plot is ingenious all the way around. This is one of the best Columbo episodes ever. Mariette Hartley and G. D. Spradlin are excellent in their supporting roles. And Peter Falk delivers a little something extra in his scenes with Gordon.",1
"I really liked this movie. I have seen several Gene Kelly flicks and this is one of his best. I would actually put it above his more famous American in Paris. Sometimes it seems the story gets lost in Gene Kelly movies to the wonderful dance and song numbers, but not in this movie. It is definitely worth renting.",1
"Lots of singing and dancing in this one, especially by Gene Kelly. Two sailors go on liberty to see if they can find love and romance. They meet up with a woman who is trying to break into show business. Musical lovers only.",1
"This is an excellent film and one should not be put off by its strangeness. There is genuine skill in manufacture of this work. It manages to be intrigiung, funny and frightening at various times. Work with it for the first few minutes and you won't be disappointed",1
"Sogo Ishii has taken the old myth of Musashibo Benkei and stood it on its head to produce a dark, gory, spellbinding and terrific-looking movie. Those unfamiliar with the legend won't need to be; the story explains itself nicely as it goes along. Well worth seeking out even though there are no English-language home video versions.",1
"Its not Braveheart( thankfully),but it is fine entertainment with engaging characters and good acting all around. I enjoyed this film when it was released and upon viewing it again last week,find it has held up well over time. Not a classic film,but a very fine and watchable movie to enjoy as great entertainment.",1
"A very engaging, intelligent, and well-made film. Liam Neeson and Tim Roth play their roles superbly. The cinematography is outstanding. The fight scenes are amazing. This is a film I will enjoy watching again and again. One of my favorites.",1
"One woman, by herself in a house for 45-minutes of screen time, doesn't sound like a formula to hold you on the edge-of-your-seat... but FUTURE SHOCK is truly as thrilling as they come! Writer / star Vivian Schilling takes on those little fears we all suppress, and enlarges them to terrifying proportions, so don't watch this film alone!",1
"Police Story is arguably one of the best works by the master of action himself.Compared to other action films,Police Story makes Schwarzenegger and Stallone look like beginners.The stunt scenes are well cheorgraphed and the action scenes are superb.If New Line Cinema has any sense,they would release this in theaters.",1
"I do find it a bit overrated. Maybe it's just because I've never seen a subtitled version (dubbing stinks!), but I just don't get into it like a lot of other people do. The finale is really great though as Jackie trashes a mall, a scene that plays in my head every time i go shopping!",1
"I, as a teenager really enjoyed this movie! Mary Kate and Ashley worked great together and everyone seemed so at ease. I thought the movie plot was very good and hope everyone else enjoys it to! Be sure and rent it!! Also they had some great soccer scenes for all those soccer players! :)",1
This movie is so good I could watch it all day long! Mary-Kate and Ashley were robbed at Oscar time!! If I got to be one of the actors I would be so excited!!! I can't wait for the new Charlie's Angels movie starring Mary-Kate and Ashley.,1
"I'm a HUGE fan of the twin sisters. Although this was one of their ""not soo good"" movies. I'm not saying it's bad, I can't say it's bad, but this whole popular and not popular thingy isn't good. Although I give this movie a 4.",1
"As someone who has lived with cerebral palsey for over forty years, I find this movie to be inspirational. If someone with such a severe case of CP as Christie Brown has can do so much, then there's no reason that I couldn't achieve my own dreams. Daniel Day-Lewis and Brenda Fricker both give awesome performances.<br /><br />",1
This movie is really funny!! The General is Keaton's finest work but there are many of his works that are more hilarious - in this one are multiple sight gags and creative humor. We watch it over and over and it only seems to get funnier!,1
"Buster Keaton was finding his feature length voice in ""Three Ages."" There are some fine sequences, but it doesn't quite hang together. The ""chariot race"" in ""Three Ages"" is hilarious. Included are 2 shorts, one of which, ""The Goat,"" is excellent.",1
"Julie Waters is outstanding and Adrian Pasdar a revelation in a very warm, very real, and extraordinarily entertaining look at the complications gender dysphoria and transvestism cause in a young executive's life. At the heart of this movie is the very real truth that you must accept yourself before you can hope for others to accept you.",1
Adrian Pasdar is excellent is this film. He makes a fascinating woman.,1
"I want to add to the praise for the production of this film, especially the luminous cinematography. Firelight glistening off of smooth and muscled skin creates stunningly beautiful imagery. The film was nominated for (and won) a single Oscar - the first given for editing. Mala's performance is moody, penetrating and powerful.",1
"Superb movie. Very good photography of 1969/70 Bolton, which seems now to be a different world. Thoughtful and an excellent dramatisation and production. James Mason a real first class star. It is and I would agree with the above comment that this movie is a national treasure.",1
"The story deals about Jet Li who has to fight against his old<br /><br />friends.But there is one problem, the friends are superfighters. The film is filled with blood, super action and the best stunts forever. And Lau Ching-Wan is a great Co-actor. Of course the movie has the typical HK-Fun.But I love it! In Germany ""Black Mask"" is uncut.",1
"For a movie that gets no respect there sure are a lot of memorable quotes listed for this gem. Imagine a movie where Joe Piscopo is actually funny! Maureen Stapleton is a scene stealer. The Moroni character is an absolute scream. Watch for Alan ""The Skipper"" Hale jr. as a police Sgt.",1
"This movie is just a lot of fun. I've seen it a couple of times, but it always has something funny that I remember. The ""duckies and bunnies"" car scene is one of my favorites, and I still quote Morone's versions of certain words!<br /><br />There are so many running jokes, that it's amazing. But I love Michael Keaton anyhow!",1
